FPS, CUBES,
50, -1
50, 0
26, 1
69, 2
109, 3
250, 4
122, 5
245, 6
266, 7
115, 8
255, 9
268, 10
101, 11
144, 12
118, 13
245, 14
260, 15
122, 16
266, 17
270, 18
272, 19
117, 20
262, 21
276, 22
120, 23
270, 24
273, 25
119, 26
259, 27
274, 28
117, 29
241, 30
266, 31
122, 32
259, 33
269, 34
268, 35
122, 36
273, 37
272, 38
117, 39
255, 40
254, 41
116, 42
258, 43
280, 44
119, 45
268, 46
273, 47
120, 48
261, 49
253, 50
275, 51
116, 52
247, 53
273, 54
117, 55
247, 56
261, 57
115, 58
259, 59
264, 60
114, 61
247, 62
267, 63
115, 64
257, 65
266, 66
117, 67
261, 68
272, 69
118, 70
259, 71
271, 72
117, 73
236, 74
264, 75
110, 76
259, 77
266, 78
116, 79
266, 80
268, 81
270, 82
107, 83
237, 84
268, 85
113, 86
257, 87
266, 88
114, 89
257, 90
263, 91
115, 92
260, 93
257, 94
114, 95
260, 96
265, 97
113, 98
259, 99
260, 100
112, 101
255, 102
256, 103
113, 104
260, 105
265, 106
118, 107
261, 108
264, 109
114, 110
260, 111
260, 112
104, 113
223, 114
263, 115
115, 116
255, 117
277, 118
114, 119
249, 120
270, 121
115, 122
237, 123
264, 124
112, 125
255, 126
268, 127
113, 128
248, 129
266, 130
113, 131
252, 132
265, 133
113, 134
260, 135
274, 136
106, 137
241, 138
263, 139
110, 140
258, 141
276, 142
106, 143
245, 144
261, 145
113, 146
257, 147
270, 148
113, 149
240, 150
258, 151
111, 152
253, 153
262, 154
114, 155
268, 156
263, 157
114, 158
271, 159
253, 160
100, 161
243, 162
235, 163
113, 164
242, 165
267, 166
113, 167
244, 168
270, 169
113, 170
258, 171
276, 172
112, 173
246, 174
271, 175
116, 176
241, 177
270, 178
110, 179
245, 180
259, 181
111, 182
256, 183
255, 184
113, 185
253, 186
252, 187
113, 188
261, 189
271, 190
110, 191
263, 192
267, 193
112, 194
267, 195
273, 196
112, 197
249, 198
265, 199
111, 200
225, 201
269, 202
113, 203
256, 204
269, 205
113, 206
258, 207
268, 208
113, 209
257, 210
275, 211
114, 212
267, 213
273, 214
110, 215
253, 216
277, 217
113, 218
258, 219
266, 220
114, 221
258, 222
241, 223
100, 224
249, 225
256, 226
114, 227
261, 228
236, 229
112, 230
247, 231
263, 232
113, 233
253, 234
262, 235
114, 236
256, 237
276, 238
115, 239
260, 240
265, 241
112, 242
235, 243
263, 244
112, 245
253, 246
274, 247
109, 248
250, 249
271, 250
112, 251
255, 252
266, 253
115, 254
256, 255
263, 256
114, 257
259, 258
267, 259
113, 260
236, 261
266, 262
