FPS, CUBES,
50, -1
50, 0
24, 1
71, 2
105, 3
120, 4
223, 5
237, 6
121, 7
247, 8
232, 9
120, 10
235, 11
255, 12
122, 13
167, 14
128, 15
117, 16
180, 17
88, 18
237, 19
116, 20
231, 21
248, 22
115, 23
242, 24
237, 25
118, 26
256, 27
262, 28
119, 29
247, 30
265, 31
117, 32
246, 33
261, 34
117, 35
250, 36
264, 37
117, 38
221, 39
256, 40
116, 41
245, 42
260, 43
115, 44
230, 45
268, 46
114, 47
245, 48
238, 49
113, 50
242, 51
249, 52
112, 53
250, 54
260, 55
117, 56
251, 57
251, 58
110, 59
241, 60
258, 61
111, 62
234, 63
256, 64
117, 65
242, 66
262, 67
115, 68
249, 69
250, 70
114, 71
248, 72
255, 73
116, 74
248, 75
235, 76
113, 77
252, 78
254, 79
107, 80
242, 81
261, 82
105, 83
244, 84
259, 85
111, 86
243, 87
247, 88
112, 89
247, 90
243, 91
106, 92
237, 93
109, 94
262, 95
268, 96
112, 97
247, 98
240, 99
111, 100
207, 101
257, 102
110, 103
243, 104
255, 105
111, 106
247, 107
243, 108
113, 109
244, 110
246, 111
112, 112
237, 113
110, 114
246, 115
269, 116
108, 117
240, 118
256, 119
111, 120
244, 121
233, 122
112, 123
231, 124
253, 125
112, 126
243, 127
252, 128
112, 129
247, 130
255, 131
111, 132
244, 133
259, 134
110, 135
243, 136
265, 137
109, 138
236, 139
265, 140
111, 141
248, 142
255, 143
111, 144
247, 145
258, 146
113, 147
249, 148
252, 149
105, 150
236, 151
109, 152
235, 153
261, 154
109, 155
240, 156
253, 157
112, 158
232, 159
246, 160
109, 161
243, 162
259, 163
112, 164
245, 165
260, 166
109, 167
253, 168
248, 169
113, 170
235, 171
112, 172
246, 173
253, 174
110, 175
237, 176
244, 177
110, 178
245, 179
231, 180
111, 181
247, 182
244, 183
111, 184
235, 185
267, 186
107, 187
228, 188
250, 189
104, 190
217, 191
109, 192
240, 193
253, 194
108, 195
244, 196
255, 197
106, 198
242, 199
254, 200
113, 201
248, 202
250, 203
110, 204
234, 205
254, 206
111, 207
249, 208
257, 209
111, 210
239, 211
107, 212
243, 213
259, 214
111, 215
254, 216
253, 217
112, 218
250, 219
257, 220
110, 221
230, 222
222, 223
103, 224
224, 225
243, 226
116, 227
252, 228
249, 229
114, 230
246, 231
246, 232
112, 233
243, 234
109, 235
243, 236
231, 237
112, 238
241, 239
257, 240
108, 241
250, 242
238, 243
115, 244
256, 245
248, 246
114, 247
247, 248
244, 249
115, 250
236, 251
242, 252
113, 253
232, 254
242, 255
111, 256
230, 257
254, 258
111, 259
240, 260
107, 261
228, 262
